,A,B,C,label
35326,-1074.4648431830688,415.732460815869,-71.62913261624841,-692.4057205174191
35327,-3129.307152815051,771.2836366610458,-227.57886683114737,-143770.89009560793
35328,285.03111405447765,-295.0537703759645,-113.22931455883264,1.1371572617180254
35329,2329.494711995445,448.2859573794627,-128.71584592252825,32506.086456853816
35330,-3271.4824709276736,48.05086096622446,-271.41190954846377,-189192.66873969027
35331,-3392.7557403955516,-66.65496613020184,-265.3616341800529,-228628.45845480307
35332,5525.340172273425,192.1540656494019,-43.89907542522417,2406963.4702132237
35333,-678.3794240779579,-409.78210794910035,-131.4372117401222,-131.65044993971114
35334,-1104.205723557658,-15.233215217213967,-213.48028575816159,-937.6293610731259
35335,-2195.111643572797,75.22122208503978,-163.22547781568093,-25349.747990042648
35336,-517.9928009160175,-1057.6665979126642,-80.10893205648041,-321.94551765945675
35337,2610.969671178236,191.1890754746684,-195.53906873262218,53433.367165881915
35338,-6401.985683170665,829.2861064944632,-98.12553163361031,-4937569.436407837
35339,335.1621536753836,-114.88749695420881,-128.47633960323034,1.2657514972994786
35340,-172.7387574950225,-419.86089409967474,-176.49765730546767,-5.649158521687614
35341,75.28998480467226,401.6665552392032,-202.1448910689244,0.7859614924760516
35342,4003.660061189307,172.9121555214195,-240.04346983351425,455864.55489543814
35343,3645.8380228801275,726.300729488776,-158.50511621774402,310524.0934427123
35344,-2111.525932175401,53.903129027373296,-231.48315996412822,-21687.31459447201
35345,2507.4314521020146,-560.6365708270132,-284.87602644558456,39843.5414744271
35346,178.8318705549142,-204.2455634956629,-234.49879294196072,-0.18768106790991168
35347,-4533.165174438518,668.1582230411693,-172.2743225861904,-895789.6262843417
35348,4348.499651906849,757.7424337893106,-155.78691878047135,746768.9465282898
35349,-511.64999236458857,-159.50368596745318,-182.04646311012456,-29.606523970495108
35350,-1064.8186228821335,-16.8754740949841,-118.78004471233412,-719.3678723604187
35351,3244.311382506449,480.7489942692157,-156.07748289521643,168133.69837636393
35352,1515.5947661595403,105.65639297096519,-266.0030713750643,3131.298000959676
35353,-1625.9475892524922,352.1753922733449,-154.1058346300983,-5560.460218605455
35354,3975.161203697752,-805.4271792234217,-180.64920164236165,426855.7182731092
35355,-892.9418155419173,-90.52141938211247,-196.08557263526401,-348.37811073802834
35356,1909.9181647274668,155.30396539928682,-215.0927551118042,10753.13765750213
35357,849.687723804789,-1405.7114234026953,-305.2097796322732,870.3672543973868
35358,-1582.4606226948288,753.4150477561436,-119.92017382996923,-4971.07641829603
35359,543.1618191946341,670.3036219843051,-51.69763099213664,77.48656995306531
35360,-660.6661721397439,799.7677313932048,-72.48147247401016,-151.34074626527098
35361,1492.6472048056476,328.38415462858956,-203.83664708630607,3229.780179627294
35362,619.6121886969248,1000.0766482296294,-256.4700479014274,236.6867299226218
35363,-2797.151428313725,-69.6618429814742,33.323628210753355,-79424.34132500889
35364,-4753.395090843204,-76.41904048081489,-91.66710755308941,-1159735.055123022
35365,1387.633606978809,1506.0920238583756,-206.75298249372827,6062.8740510704765
35366,-348.03367674998486,-612.3701599862276,-173.3774985815991,-41.7027221394077
35367,-928.9914155123803,-408.5044887972732,-272.64341983635677,-607.2751704189268
35368,3578.9646828807627,974.0941114182258,-186.75423078775688,291867.2407615984
35369,4643.290476766994,805.5244068993713,-160.07544041557392,1037830.5100083482
35370,2837.011752054475,-1160.1619057504865,-122.09233163626809,81485.84042773754
35371,975.2137869180713,184.99817648979803,-155.43020938313896,368.52900630719085
35372,438.67443526285115,-607.2265729998046,-67.71968032165309,23.19423863048292
35373,-811.2031005694065,1808.9083936680356,-205.75879557778526,-2451.296273120894
35374,3234.21683535169,-525.3560990405856,-186.15095681928474,150704.71944598158
35375,-968.7873196416679,4.468661399861077,-259.4362773958224,-522.723090600222
35376,-40.928486037270304,1090.7221996976882,-206.7327549669065,-0.776664683942088
35377,-3003.5846031536485,1132.9660423960722,-41.24240511928379,-112832.39024196898
35378,-3314.6226057851477,603.1666859715031,-327.98003535652185,-197205.00191539517
35379,-2227.357670624529,1163.8203820467293,-15.330535306516225,-26610.009432171464
35380,1581.5015200458931,1546.9407420112277,-116.72361453223178,10655.596495188984
35381,-1417.5930367206151,762.0004468998919,-251.50999179946507,-3177.1771148787557
35382,-3384.432115756718,-724.1828503713311,-122.70472440223536,-236612.41603458408
35383,3546.467854573682,920.2157185629502,-103.79831384250188,284441.169790867
35384,-1407.5557111522442,120.04061283324884,-127.28739866378932,-2752.1139265222955
35385,4450.765184639647,949.7528075203885,-165.49714685421003,854511.6913542097
35386,-899.8388292328382,226.02697337527783,-377.8437508790365,-389.44574901676543
35387,-1678.7566389010915,-210.11940589697014,-207.11517548622865,-7458.726492675961
35388,-2076.2516373971616,-551.2669193413203,-164.57971596516307,-22320.366036629257
35389,2288.9428342381684,-1240.6246622626597,-81.70199812102604,29801.7744676823
35390,3058.230793806267,296.6256271694159,-146.28329220919397,122496.24083325888
35391,2700.694473534017,688.9549081678485,-43.11798685261077,73813.0767005226
35392,3565.392402233851,1331.3614478182242,-97.18562721905826,316364.5190485732
35393,-3568.747561953812,-960.3696918628891,-183.11299996990294,-324801.6568340803
35394,729.2266096267375,-56.743394225986776,-116.31857046413563,79.60418518091815
35395,-4129.945676381013,246.22553885318064,10.656154462584283,-549455.4970263725
35396,4384.832981273809,-167.42039799531125,18.72082662509888,750464.9508172086
35397,6281.996288910597,452.4722496821157,-132.23999114412055,4569577.404042037
35398,-373.15119157191685,822.0542919811116,-27.859126480270362,-46.20355563637652
35399,-928.1676138865472,167.96656501953333,-162.61918896392066,-364.0314492495098
35400,2161.3883763986896,435.85522040548904,-201.7199964530081,21468.460667350628
35401,-2845.1832804054106,660.7554764443626,-187.764525627491,-88828.93911356376
35402,-3797.9610037904763,485.82600078478765,-90.05707787570702,-365863.6218920239
35403,-4113.339526842032,334.5919747080202,-143.93676260038214,-556243.0938347162
35404,1770.129351059931,689.494872477133,-174.1004089611794,8831.927722646862
35405,2263.0923427956336,-42.147742703240624,-165.16049390201366,25482.00911372344
35406,3005.9160305172654,-7.379754836353186,-254.98767691545206,104431.72729603184
35407,-1300.3493835407737,-309.87541991308467,-151.36035332292948,-2206.0383525442307
35408,4104.579700850124,85.61960186779712,47.495937303669365,553232.160795072
35409,-6382.033884236364,-24.987504485609747,-280.8620910218221,-5169796.8629198475
35410,3268.62201516531,-106.01930233407683,-177.54186067361653,162811.93449148283
35411,-3232.2147734532505,569.5805567587659,8.073070411917826,-158330.88043391652
35412,1884.1982433436153,804.3849599302914,-169.26071643468535,12563.90063782821
35413,-2017.8114462203348,931.5093307387993,-87.34791889373179,-16242.429338836515
35414,-2943.9124822824815,755.4729404183806,-55.59289707653862,-100969.70852626888
35415,-6275.903909094202,548.2668628089588,-178.72321685656865,-4563637.174474321
35416,1412.885482604228,592.8388871044845,-226.10740402113024,2703.515499952927
35417,-2584.647849540529,-1041.66962056517,-186.31414402917463,-73417.23062031042
35418,1444.7767040225424,115.68320115102239,-229.18651725571183,2523.281836214534
35419,-111.72242920598643,-354.2726830665821,-184.54090856789838,-2.5007650547104014
35420,-1059.7560091573514,1439.3844439255802,45.219100040404925,-1942.947044420676
35421,1054.9278092532886,-895.9407443330772,-102.6998803253446,795.8151558192641
35422,-1697.6186394205845,340.23088202722784,-119.19288864768819,-6756.517472295566
35423,3647.0304008122444,-383.04090223332616,-65.56096286555075,287869.0377257621
35424,-298.1030084265456,-572.8764218664006,-156.46071463224627,-25.32164960356589
35425,-926.7066158836205,787.8547151064148,-142.09492554334923,-488.1374644197718
35426,-3830.7559854958577,419.4928787410357,-175.25075364087013,-391433.7076778236
35427,571.0284954218428,431.5568993075565,-146.61811751455284,36.91147433689363
35428,-4451.090685110846,260.093353175916,-325.4893780036265,-861852.904884467
35429,-501.57484311728626,-1194.6387797089844,-244.9206319318145,-629.8485830474707
35430,2163.9764837758694,126.18676213492084,-226.73854166733216,20104.059299765264
35431,3714.1699060687124,765.590006779991,-262.37841989139645,331208.90679556294
35432,744.0190618060418,-107.77623260634795,-131.7428852520361,85.74199637544673
35433,224.89075903547786,547.6276436329654,-143.71566484644487,6.006114406140471
35434,-1470.072160423684,876.3993457727107,-231.25417752373303,-3883.2127358276666
35435,-1997.2877120029575,133.50046172638733,-246.2947522871304,-16429.183277596658
35436,2313.338715510469,1610.866209612185,-177.10566255409472,47133.377774832414
35437,-5661.410180895132,552.9444244055703,-129.52635879859662,-2705394.6116545317
35438,222.8753221869954,408.47178426245716,-115.62084761996198,2.0897720160516378
35439,2672.161403831839,713.4124194717572,-211.37260853340288,65345.299607200745
35440,711.2367916805313,-357.10772789097666,-159.12473298980166,70.86296202267492
35441,-2531.9200948704843,439.89289609482904,-171.58913166173517,-49890.16454050158
35442,867.9629406894791,1421.8069643049544,-75.82299498962452,1703.6174268385405
35443,-3780.891013286797,-222.4075736757345,-43.962001046978216,-371922.2383905036
35444,6058.9138772011565,61.879350801436715,-251.30696443549357,3653692.633349819
35445,-3726.3163663107334,-527.5841889877225,-175.35720461567863,-372723.4597134562
35446,-2202.5769560072913,476.23514533295804,-142.47918477798365,-24688.425245690156
35447,-1126.0604308504528,73.46065864381512,-199.7444250346579,-987.2287284047119
35448,4889.344827823212,-399.7147425573347,-71.52675538020146,1256307.3367864452
35449,1527.139144653951,882.0301771097268,-33.80933404233768,5534.0127972855125
35450,-3664.332902596547,-67.12930999210727,-209.05088619092476,-328590.2013968166
35451,1713.9825964683973,649.7167416595639,-119.46463120668227,7734.99973387109
35452,658.0938968663155,695.1583188853126,-216.44838469357893,113.4159048411988
35453,-329.873548752065,234.05571221766945,-114.80065789413152,-2.7119117381597095
35454,-361.98417003087945,-138.63422386353574,-33.79558254959839,-3.9902437130773474
35455,-1683.0441350279018,142.7307826487579,-39.976308176438664,-6304.106352995496
35456,-689.4842846548496,-703.258867457403,-32.50523619528251,-209.90402174417582
35457,-3385.544662503483,-427.89485376262814,-163.92315561902294,-229376.77842073745
35458,4975.404067727098,-1290.864678144812,-124.63153489456587,1337441.709367007
35459,-2408.9777387928652,-581.8480608024747,-191.0835047840954,-46205.096023828526
35460,1441.877908212395,219.25766901897467,-94.28678769129442,2863.360320136169
35461,-6135.565875260553,-0.6305867334840229,-176.07329963517753,-4174130.623416037
35462,-1794.1141165710274,1223.812731061645,-204.5682210716744,-10893.647266192964
35463,1743.248263966608,-418.4010901436835,-105.70192249189367,6822.819748168396
35464,-619.0345912484621,730.9441008899712,-172.26540364237482,-110.6431227108319
35465,1094.1818489706236,-1228.0002455736217,-70.1638636248731,1485.6907286723924
35466,-973.8321697351764,1013.7804598503642,-137.98136321839328,-809.786086214633
35467,-2950.6619545321696,885.3540108884888,-244.86150970183027,-108245.74762279818
35468,4243.557272894208,817.6549715472175,-115.07038771781959,673810.4946508529
35469,-1274.0324050234715,58.39929171612468,-100.95491262821143,-1671.7760912377378
35470,-517.5639268413896,-753.6600000989662,-181.297024711789,-155.2050239128642
35471,4168.010334971074,-807.4376774588848,-165.9848471959147,544065.5582006621
35472,-609.4639882556465,447.71809433570775,-191.81171578187735,-58.34075036947982
35473,3152.2560556988296,-984.7596795318084,-106.51916930346172,136108.68144179884
35474,488.6063400158792,1170.6843613178671,-31.87193924175699,346.47834979214167
35475,1257.3244491055525,931.7363676157869,-76.52948513729731,2419.121006086156
35476,-4768.757485830344,-339.0704665531923,-183.8288268608706,-1227730.9661796053
35477,22.38502437350666,1099.5364558833294,-171.8520252753095,21.463878293374353
35478,3023.550559336066,1041.2854883318637,-168.17001367287023,131125.8139235319
35479,2439.230508107371,318.4221526070157,-152.22548969645277,39433.68199495175
35480,-1080.517914649872,1456.3878113903006,-118.28060997086567,-2251.174393518427
35481,745.7316682602042,96.3562950120147,-76.45643379445414,100.53175918063975
35482,-2042.2725177409652,938.373121357881,-188.87516833039308,-17911.954407634206
35483,-1863.9880977862965,591.4418670774253,-53.48860714621836,-10409.732977874677
35484,6673.00014610153,-152.42295893892867,-131.86962742074584,6000908.34024798
35485,-2036.2931136442899,261.66704619729734,-62.02413472568199,-16313.49579341591
35486,-1488.0987684673746,177.3855218374294,-109.20153184305873,-3548.583190258787
35487,2982.967111893226,-59.754815436080094,-183.8083222085701,102583.81358482504
35488,-1750.4289240328815,-643.9117185542867,-178.2004871533925,-10540.757266808116
35489,1387.3844751183794,-274.23841083364425,-109.02803876534473,2139.9639378358074
35490,-3.262975622276983,458.7042810486348,-294.52128818442264,0.6091193848731306
35491,-696.1517402082239,381.4024579321357,-153.52044672952144,-94.03953169531411
35492,-2080.152723171359,-506.17682515146953,-41.802248516761466,-20723.647393339463
35493,-3070.6251457282438,-104.15792923355264,-117.09552262625218,-133885.9238205347
35494,-814.1498284040341,850.628631036575,-163.74275564366837,-341.40255512617586
35495,4006.8201334070727,180.59367879689805,-151.36628263536554,469143.48826443957
35496,1356.4250142445574,108.13657185018067,-94.62938321847153,2038.5029564001475
35497,-1068.7387424705,828.2937608179292,-106.7730533321531,-886.2657390100624
35498,2165.0462747387564,394.37397947693046,-158.74655487498316,21959.128623595505
35499,-2024.7597102486206,1167.1714415420424,-180.12020017694394,-18127.064696351412
35500,2184.7448241463903,-1007.1237907183915,-206.600110281711,21508.55530091349
35501,-2622.5718457179355,865.9390136643831,-146.13382446025454,-58833.94459709321
35502,-2558.2937244124414,347.8238533243744,-203.0592019952544,-53422.311793188186
35503,-5011.623375929077,130.7608447013418,-242.2729708054534,-1535778.3702069665
35504,3596.5396565142573,1138.1229701373431,-106.48920327155624,316273.3130691856
35505,-4193.359602606887,25.637210877456994,-125.18133662244864,-621948.2536241955
35506,-403.83612851905906,416.2923543450278,-117.87749764055444,-10.422757019118238
35507,2400.7995617367355,570.5314530336717,-165.3118338532662,38089.32588759089
35508,3854.0422936364316,512.872095266051,-196.53678470222349,393805.605032535
35509,-7882.865654217587,455.4103396482917,-248.26929324930944,-14410625.332810538
35510,109.11916073366686,1129.7238108694792,-236.47403407153837,58.5866023412116
35511,-2872.5214430186525,-1175.1636082878395,-18.4913002485371,-115202.73934877306
35512,934.2015082194869,-369.7933559670797,-93.4146776006178,298.3444308004223
35513,1070.6202128868647,352.46505199616126,-199.43994521285333,612.2752665820977
35514,-3467.5964405878854,800.9114110555972,-273.02582449077386,-241606.03798571797
35515,756.1260233547682,775.8143270711281,-64.04241851402033,284.4587216646811
35516,3287.247131331071,-1338.559771326141,-170.0189570438564,168802.74052649984
35517,1532.9083991731247,151.92305502896818,14.941705936687242,4133.576946035191
35518,-1902.6980818402012,814.6125357015093,-110.81510511437756,-12109.515905135693
35519,-2523.2477474492366,615.9501556217498,-85.8323074127484,-47341.07298598872
35520,-1150.709694897299,46.71247231030523,-72.87523195074291,-990.6030642023202
35521,3060.226050812299,861.5153152920539,-193.74086143597665,132370.49566762595
35522,-3206.683906033943,1588.2562895213885,-195.97082431074998,-169333.75004113364
35523,453.5894511635201,191.37769274357007,-113.0708848771139,8.20317726609069
35524,-6105.855458755088,1112.5434486400447,-112.65157597222907,-3883031.5445950087
35525,1093.298585588389,-95.94050614813125,-141.82964551812873,622.2695070446655
35526,-1095.3665455145672,-130.22727264289443,-261.2114870209974,-998.3776926498658
35527,3113.4565253403684,217.04756047383114,-86.57638711826758,135531.08489285325
35528,-249.80224132482562,1864.0907892052958,-115.10496516678583,-491.46462698366764
35529,-815.2368791138484,-20.81444181705166,-153.0763143986593,-205.5482327684283
35530,-1801.7620379290008,280.31808908627124,-154.36683715212257,-9280.521721522897
35531,4088.991939727343,-877.969921409966,-110.33115998213694,500204.9258366775
35532,-639.2284644008803,1231.6521958027815,-117.80420259136397,-455.46648903888115
35533,3272.251769404472,284.7151845004435,-173.49597719520997,170144.58027119882
35534,1864.6947587633117,416.8001305615766,-126.18874861456712,10699.355247629052
35535,-3827.453993585705,-533.0841134905652,-266.1182625750671,-436328.9193693895
35536,1857.7247066902273,-445.154194607853,-83.01992488187227,9521.243216541083
35537,2735.910625604303,221.91247383684083,-72.04581105534702,71435.9487923533
35538,-983.5972960000413,698.2291972211989,-196.62532620636136,-583.1765409813514
35539,1937.7919975675413,-171.30728199294117,-341.8738428649201,10333.970006932079
35540,1373.316144767775,-0.6821032695272322,-301.4624337337834,1781.7060205491466
35541,4689.260148523414,-658.0480410144046,-140.73374320498917,994489.1253684586
35542,551.2692139852464,-75.62165596068996,-215.62229685123523,14.605770676684655
35543,-2184.893184263782,-185.1698195330559,-120.87952370976615,-25380.94436585443
35544,1955.419659795045,323.7908566997379,-146.46219526895007,13070.627890750771
35545,-79.68486403237188,1211.7614418915396,-264.54103944802443,-17.95529231975136
35546,1891.1116815031232,1522.0388922292975,-309.50298506141013,17758.170850285846
35547,821.9571166708407,2025.1585478855284,-164.40854684536458,4734.456576460374
35548,1813.446878091549,423.8846428306104,-62.58521328684698,9735.518760316023
35549,1695.90494116917,1364.3855661206867,-86.68018438411326,11934.349921118188
35550,3642.6831004207284,139.45252203695108,-108.98871671223117,293158.4850446981
35551,-1693.4767049491663,-1058.5656004649347,-191.13183800828546,-11718.81288603556
35552,5372.18394398514,179.00880828066624,-153.83758027692514,2044682.3103765093
35553,1402.4657937612653,97.47196993170317,-329.389511241457,1974.8040726910262
35554,1179.5566206108595,1956.0807723680966,-170.6730886903965,7773.753265007651
35555,-3705.03117692775,984.9235851144006,-224.9325991374966,-330963.58064021246
35556,-1399.7613728472566,420.9277325679084,-180.2705325829986,-2704.0255835289763
35557,1409.3206783199178,1284.7414383784305,-193.4054618886828,4964.650363341068
35558,873.3092000857814,251.39421255287053,-25.260775232251333,262.3157750076958
35559,1889.273554903519,-639.4734002277721,-210.13786602515336,9834.345088967495
35560,561.896539049392,1245.1957830862648,-173.82938868920843,451.8506224651526
35561,2058.3702517598394,-713.0560717121701,-95.0084129044407,16071.052103845648
35562,5204.768901731191,1196.3434656480733,-93.29455001254014,1928900.3122264831
35563,-1154.833563381107,119.41734255579146,-183.3263581192305,-1087.394018262623
35564,-4038.4261695800615,1947.8872937544625,-209.06917993363544,-529520.857749342
35565,-1366.7155305081894,1506.9041326811741,-140.56064203313363,-4774.612888655598
35566,3633.335557543302,322.6670196156774,-168.3530227657655,289490.73096204293
35567,776.5187500310286,648.5100179039446,-113.60027751642687,221.77438847502418
35568,-1173.690003157222,-1787.4652996523232,-258.26868224335465,-8816.649172653568
35569,282.1339695997621,-704.8652492255203,-272.9284964439493,1.79749357515784
35570,-3436.669036192724,-291.9937298101629,-144.68973842036314,-240955.7029780789
35571,-2720.254565482265,-455.4019564668125,-70.97346288106675,-76479.69984098527
35572,-3377.1974500372926,208.95443861934996,6.175126792652861,-200952.39807291396
35573,-547.457955927823,854.0392452855405,-125.58074457699604,-113.42826393682975
35574,5515.326450085656,-722.0220023871947,-144.75557574139953,2249420.744572667
35575,3451.0491975512264,1225.5466008432338,-61.060411139567165,268308.8086188824
35576,-1681.8293317211317,-138.8437218203607,-161.3282928498217,-7155.985277068478
35577,-619.9195146817787,-337.0467430217569,-186.23570019289744,-90.7499026981866
35578,-979.3304422844797,74.86136910151859,-112.40031095241429,-460.5099760555085
35579,1441.8687622686339,-206.9728775889684,-79.15563113148696,2665.671685680165
35580,-785.8365695616488,-171.3836437705133,-123.46513565649363,-183.93862989169023
35581,3802.4577597029606,1427.0319948582542,-276.7570586741091,412825.6319732298
35582,-3080.2516856930006,206.40628497361934,-138.85520521570905,-132748.57144552155
35583,5436.459338636633,-475.56896976406654,-221.80285207195323,2077060.0601457064
35584,-1547.6859109932197,492.9906503849369,-135.8926103260344,-4321.664573102125
35585,-1990.9498202270693,73.65987486158011,-201.43273110152407,-15967.045933234203
35586,2289.7726740149474,-184.55866147890504,-153.35681999489722,26833.76532898156
35587,-2356.0804714074097,-1310.8674187763959,-117.15995722717777,-51969.010480675635
35588,-498.73112799913827,564.3651075948269,-243.01752475322712,-37.48953732437056
35589,5517.8561431216585,827.391899186335,-185.3899684756117,2434495.4880578094
35590,2222.610779153279,308.6884779044403,-263.0052409845308,23295.290150647124
35591,-4382.497087911195,1061.8475397796012,-269.0783827980714,-766832.5276751282
35592,2815.1811579360233,912.4928390874446,-157.11752760766035,90462.6465618775
35593,-1250.82998934359,542.0297755590482,-199.86197176846292,-1612.3075388232382
35594,-1321.3797850144435,-420.24364086958974,-129.66702216418457,-2473.7409049688767
35595,3520.543350969027,151.24088256348978,-100.18908379622349,247979.11243818433
35596,-2109.4548109803213,407.0027301372154,-125.23180598882294,-19831.66991588131
35597,-2696.784294107434,563.2228875150009,-203.6872496504216,-68634.21311509525
35598,-4136.459725001676,-72.5922617623641,-179.46283932316123,-593705.2862607833
35599,1066.9849524118822,-698.410924817778,-104.98774571679462,677.711158468588
35600,-4189.479238809452,438.4557759585552,-181.56724736832874,-611571.2833170085
35601,3598.4087626881374,1417.1341316985602,-93.4851752461002,337098.75803448976
35602,-1706.2425317031134,-1373.2109502702938,-217.22212116514174,-15677.133387626602
35603,3147.9642868148403,119.09121751874727,-260.1000376073721,133392.67023747085
35604,-2044.6661605442232,1486.2488826603135,-40.589584884276675,-20516.981602157644
35605,2651.952495265793,774.5785020448723,-204.27017555414216,64034.09873492735
35606,-5742.2671501636005,440.47889687164997,-161.34502210434115,-2932365.913833481
35607,-2187.6992398700154,1119.1808310223737,-201.19947164913043,-25812.84923811079
35608,1037.7757290060008,195.83002441650729,-110.43177254305607,536.0578722608321
35609,367.6924301164891,-586.8838480958701,-174.35692345873582,10.332254964196618
35610,-1439.9289733921844,263.0546574575699,-73.08421041317582,-2918.8188394340546
35611,1983.204192676704,355.9013116487237,-144.55715195310563,14150.75373494687
35612,-642.6967285531948,1069.6612290622265,-265.7940990224082,-313.7422796904192
35613,-1121.0090718366152,-209.7766884861524,-144.2537337510613,-1031.51187684431
35614,-3016.2494087694913,-665.3280809603142,-187.7641629695546,-137605.83317919463
35615,-3998.4368693576994,290.63501512555365,-182.47414951996768,-488854.35592830414
35616,-4036.227324536122,15.711637461298068,-166.64983101495173,-520260.50810673536
35617,3164.3635849891116,-154.12250161209442,-216.08864744164134,135920.13282288844
35618,3808.4734335511466,764.8463848529694,-199.38739918039494,382574.24163610104
35619,2859.429266297917,773.7962397787489,-128.43134754307079,95763.64205020803
35620,1930.8985372918773,142.2278660884022,-57.79873157481261,12424.252718451562
35621,-3836.9740459346026,-73.57227950157261,-21.614011469666508,-392222.6600293122
35622,3477.677432876123,562.542621589152,-178.52900442060397,238557.70786750942
35623,5779.608653151356,-300.45592077987715,-44.47202909241672,2939340.879110556
35624,4738.632647779888,-526.8323065948309,-105.9112943582256,1060295.7837259623
35625,-2938.438425835367,63.53600944136227,-182.40669692667612,-108051.76009479223
35626,199.31968952445393,-967.5123373384054,-132.33620502756085,15.32622086374448
35627,-1629.175861682194,1118.8683388093757,-212.44225766533594,-6824.440396153886
35628,1206.8084057731533,-985.0165192744219,39.1753639148904,1635.3938621940026
35629,2469.9970447074925,1305.987035442097,-227.0134615870572,53131.927126597904
35630,-1.2335708784385417,976.7468817578582,-91.08870628066617,8.752021367624629
35631,493.16902809220807,528.7897489841363,-27.844392490791364,37.640359091479105
35632,-774.6192940275972,-240.85275390135428,-233.76776835726753,-219.2415119088137
35633,-3492.552736676727,146.91397371073282,-282.9931893258623,-259577.43711274565
35634,410.10132924458554,400.68840357813093,-155.46627276663062,8.75083944375369
35635,-1650.8177044547379,273.6741603198174,-125.15628776382869,-5928.569917519696
35636,3343.9643119116154,-819.5314178979988,-165.78505196786696,179128.10377135937
35637,-2216.7357900548072,246.25514318017804,-28.784189832886085,-24596.073310303804
35638,-744.6204035548395,884.7982875259285,-253.39967727084002,-287.84938948383586
35639,-1656.0609502057655,353.47850908815604,-261.41620389727643,-6449.760912356557
35640,1685.2900990409182,336.60882433465963,-160.59654053037377,6167.344885978798
35641,475.1867335176142,1233.4811254252709,-87.81659657844875,375.19478163660193
35642,-2071.791824580436,559.8730342014683,-141.88261059280674,-18220.496908355744
35643,754.2291742775767,204.45183160337882,-230.75114020695946,87.39646253651205
35644,694.2134850246277,-127.4791929337834,-215.60183505264254,51.71380018311137
35645,669.0001746051682,342.5394478940357,-212.0425251369881,56.26147446408009
35646,1246.83189333565,537.2066648796607,-199.11845157919424,1460.5636058569241
35647,2797.622608930516,987.0462646504794,-201.09302892246075,87665.03491865397
35648,587.9830478585235,726.5714604056448,-209.47338422188025,89.06844419939821
35649,6547.261491349172,545.5041017179735,-205.18362580538925,5580487.478020095
35650,761.1144929023376,-1265.443072548578,-44.67973080749651,637.8011672492705
35651,2002.8551945600873,-51.15345329339567,-226.07459274170498,13226.717152396186
35652,5158.800208535705,814.1409978164827,-63.362367653347874,1788201.4492612246
35653,-1877.8056442347486,900.9364218273129,-118.25411383819538,-11598.52235655493
35654,2467.150375319839,462.62461314275555,-177.5731840339149,42370.62704394867
35655,782.0924555225528,834.6050587560059,-10.682212242799267,394.76715328383665
35656,3277.4289401996793,-407.9846363914628,-204.85100876095171,160870.64844814612
35657,1267.6868331709227,447.56372860612987,-69.45730267865235,1711.5057168146818
35658,2970.5163201815053,654.9156869962658,-129.33687345843126,112756.44171590985
35659,1640.102697587683,-530.8388069034696,-189.27648609446257,4814.371162011161
35660,2557.6490947921607,25.378019551062124,-76.14045846729093,49584.26056328438
35661,-887.3663063454511,99.30194929769172,-206.5390243259226,-312.06178679603704
35662,-417.0357058096103,215.922742792956,-189.98628955695932,-8.639804283558274
35663,930.9351312807802,143.71506937656665,-98.37477024167976,306.85358963099577
35664,1181.8549574844176,-32.71982249018703,-216.49277974353532,873.5552164368162
35665,448.9521064681781,-361.5031735806598,-200.25820262090352,7.242939192237464
35666,-1085.375261880675,-686.0811267508865,-123.7074829223031,-1279.5766379176496
35667,-1805.7151600177092,495.2190507994734,-176.29609961165528,-9399.628379974592
35668,-1096.5776938995934,427.56178234041295,-245.7872381101829,-870.2064626912052
35669,-2029.0505759718085,624.2468328603231,-108.98708954286059,-16241.957499253376
35670,1924.867147254075,1420.0526552356018,-181.2924521907548,19371.647952342548
35671,9.906234011738732,254.11668992830477,-205.73881760432585,0.024064409513832687
35672,2238.8248301538442,-300.6470242531876,-215.08171317253505,23092.849140813985
35673,480.3388299403975,-9.232472088735108,-156.01804803437463,8.119102337120927
35674,-1881.653625799993,1708.1627930834368,-195.8623808146413,-17659.950090842187
35675,-3642.461611262349,-830.4014817731268,-227.44887362592203,-355084.56567647576
35676,1390.0790471834719,1608.9994559942413,-117.14679141931128,7499.203212310276
35677,-2914.243608646622,-108.86852006450948,-156.361891951941,-104913.38993792751
35678,-1534.9409647922462,-116.97602268695385,-226.70131075023653,-4773.929468272116
35679,4033.749884280735,559.0764201220431,-122.7300923189612,507478.46135991404
35680,480.13803016039935,-327.9820111191989,-155.94483201554874,10.283045586262444
35681,1120.2166371492444,704.6709064669808,-262.3664118145063,938.4288050615686
35682,-2913.5310406061203,439.64429778797455,-169.78302349376693,-100087.22560512283
35683,-2324.280332416417,1363.8626566574364,-179.69678241125135,-36071.68264671772
35684,-5130.413847634305,246.2480838203951,-108.39114472350971,-1669580.4947926055
35685,-76.19790738122262,-715.7550821230955,-236.7855003393775,-27.471362336611456
35686,-3122.561935380954,1691.358243463765,-161.28132029415116,-150719.6969657962
35687,69.79764055044552,573.4429018710392,-175.2812542352423,2.601817976532537
35688,-3213.051990021281,26.469292390488903,-219.01964115458676,-170688.54347402503
35689,-3044.2954906614827,586.656021348571,-208.38235006689908,-125187.01120686234
35690,1302.2341111302153,-474.75424982396,-140.20606802552678,1544.884009880156
35691,1597.1461630000554,531.904985253982,-179.72651521431735,4984.0336606921055
35692,2308.6457902171146,2073.592360537282,-75.46762327016094,65640.99801972933
35693,1188.5467491460442,-820.8987853884212,-204.63778207125281,1128.1717880181563
35694,-2552.2682140887714,1724.131500354866,-179.87297373168545,-61320.44463663958
